id,shortDescription,description,categories,gender,imageUrl,brandName,seasonCode,materials,colors,path
20889352,logo-patch belted trench coat,"logo-patch belted trench coat from ERMANNO FIRENZE featuring black, wool blend, logo patch to the rear, notched lapels, belted waist, long sleeves, knee-length and straight hem.","Women, Clothing, Coats, Trench Coats & Raincoats",Woman,https://cdn-images.farfetch-contents.com/20/88/93/52/20889352_50850915_54.jpg,ERMANNO FIRENZE ,AW23,"Polyester, Polyester, Wool","Black, MF099 BLACK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/coats_images/20889352.jpg
19284653,belted trench coat,"belted trench coat from Maje featuring black, belted waist, crinkled finish, matte finish, long sleeves, mid-length, notched lapels and two side welt pockets.","Women, Clothing, Coats, Trench Coats & Raincoats",Woman,https://cdn-images.farfetch-contents.com/19/28/46/53/19284653_42391492_54.jpg,Maje,AW23,Other->Fabric,"Black, Black",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/coats_images/19284653.jpg
20645840,quilted hooded coat,"quilted hooded coat from HERNO featuring black, goose down, quilted, classic hood, funnel neck, concealed front zip fastening, long sleeves, two front welt pockets and straight hem.","Women, Clothing, Coats, Oversized Coats",Woman,https://cdn-images.farfetch-contents.com/20/64/58/40/20645840_50652353_54.jpg,Herno,AW23,"Furs & Skins->Goose Down, Polyester, Polyamide, Furs & Skins->Feather","Black, 9300 NERO",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/coats_images/20645840.jpg
18936541,The Long Kensington Heritage trench coat,"The Long Kensington Heritage trench coat from BURBERRY featuring black, cotton, classic collar, epaulettes, double-breasted button fastening, long sleeves, belted waist and belted cuffs.","Women, Clothing, Coats, Trench Coats & Raincoats",Woman,https://cdn-images.farfetch-contents.com/18/93/65/41/18936541_41253562_54.jpg,Burberry,AW23,"Cotton, Cotton","Black, BLACK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/coats_images/18936541.jpg
18759129,raw-edge single-breasted wool coat,"raw-edge single-breasted wool coat from THOM BROWNE featuring navy blue, wool, raw-cut hem, notched lapels, chest welt pocket, long sleeves, buttoned cuffs, front button fastening, two front flap pockets, English rear vents and straight hem.","Women, Clothing, Coats, Single Breasted Coats",Woman,https://cdn-images.farfetch-contents.com/18/75/91/29/18759129_41252477_54.jpg,Thom Browne,AW23,"Cupro, Wool","Blue, 415 NAVY",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/coats_images/18759129.jpg
19349640,double-breasted chevron shearling coat,"double-breasted chevron shearling coat from PRADA featuring black/green, light pink, virgin wool blend, goat hair, chevron stitching, shearling trim, notched collar, double-breasted button fastening, two front flap pockets, long sleeves, central rear vent and straight hem.","Women, Clothing, Coats, Double Breasted & Peacoats",Woman,https://cdn-images.farfetch-contents.com/19/34/96/40/19349640_43202215_54.jpg,Prada,AW22,"Virgin Wool, Polyamide, Mohair, Furs & Skins->Goat Fur","Black, neutral, F0X0Q Black/Pale Yellow",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/coats_images/19349640.jpg
18872743,Zoie snakeskin-effect coat,"Zoie snakeskin-effect coat from STAND STUDIO featuring yellow, brown, snakeskin effect, peak lapels, front button fastening, two side flap pockets, long sleeves, central rear vent, straight hem and mid-calf length.","Women, Clothing, Coats, Single Breasted Coats",Woman,https://cdn-images.farfetch-contents.com/18/87/27/43/18872743_44435679_54.jpg,STAND STUDIO,SS23,"Cotton, Nylon, Polyester, Polyurethane, Spandex/Elastane, Viscose","Yellow, Brown, 49911 DARK HONEY SNAKE",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/coats_images/18872743.jpg
18914281,logo-patch padded coat ,"logo-patch padded coat from MONCLER featuring black, feather down, padded design, logo patch at the sleeve, detachable hood, front zip fastening, long sleeves and two side zip-fastening pockets.","Women, Clothing, Coats, Single Breasted Coats",Woman,https://cdn-images.farfetch-contents.com/18/91/42/81/18914281_41131015_54.jpg,Moncler,AW23,"Feather Down, Polyamide, Polyamide","Black, 999 BLACK ",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/coats_images/18914281.jpg
21089664,single-breasted wool-blend coat,"single-breasted wool-blend coat from PS Paul Smith featuring black, wool blend, cotton, notched lapels, front button fastening, long sleeves, buttoned cuffs, two front flap pockets, straight hem and above-knee length.","Women, Clothing, Coats, Single Breasted Coats",Woman,https://cdn-images.farfetch-contents.com/21/08/96/64/21089664_51132638_54.jpg,PS Paul Smith,AW23,"Wool, Polyamide, Viscose, Cashmere, Cotton","Black, 79 BLACK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/coats_images/21089664.jpg
18495945,crystal-embellished long coat,"crystal-embellished long coat from PHILIPP PLEIN featuring metallic effect, black, crystal embellishment, double-breasted button fastening, notched collar, contrast stitching and long sleeves.","Women, Clothing, Coats, Double Breasted & Peacoats",Woman,https://cdn-images.farfetch-contents.com/18/49/59/45/18495945_40705951_54.jpg,Philipp Plein,AW23,"glass, Polyester, Polyester, Spandex/Elastane, Viscose","Black, '02 black'",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/coats_images/18495945.jpg
17215809,gabardine trench coat,"Black cotton gabardine trench coat from BURBERRY featuring Vintage Check-pattern lining, notched collar, belted waist, storm flap, epaulettes, central rear vent and long sleeves.","Women, Clothing, Coats, Trench Coats & Raincoats",Woman,https://cdn-images.farfetch-contents.com/17/21/58/09/17215809_35018092_54.jpg,Burberry,AW23,"Cotton, Cotton, Cupro","Black, BLACK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/coats_images/17215809.jpg
19975098,leopard-jacquard long coat,"leopard-jacquard long coat from GANNI featuring chocolate brown, black, recycled wool, recycled polyester, patterned jacquard, notched lapels, shoulder pads, long sleeves, buttoned cuffs, front button fastening, chest welt pocket, two side welt pockets, straight hem and mid-length. This item is made from at least 50% recycled or upcycled materials. For recycled synthetic clothing products, we highly recommend using a microfibre-catching washing bag to ensure that no microplastics that can pollute water are released in the process.. Learn more about what makes a product Conscious on our Conscious Criteria page.","Women, Clothing, Coats, Single Breasted Coats",Woman,https://cdn-images.farfetch-contents.com/19/97/50/98/19975098_51407937_54.jpg,GANNI,AW23,"Wool or fine animal hair->Recycled Wool, Recycled Polyester","Black, Brown, 099 BLACK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/coats_images/19975098.jpg
21283518,herringbone-pattern single-breasted coat,"herringbone-pattern single-breasted coat from HERNO featuring black/white, herringbone pattern, recycled wool blend, spread collar, front button fastening, two front flap pockets, long sleeves, rear slit and straight hem. This item is made from at least 50% recycled or upcycled materials. For recycled synthetic clothing products, we highly recommend using a microfibre-catching washing bag to ensure that no microplastics that can pollute water are released in the process.. Learn more about what makes a product Conscious on our Conscious Criteria page.","Women, Clothing, Coats, Single Breasted Coats",Woman,https://cdn-images.farfetch-contents.com/21/28/35/18/21283518_51209656_54.jpg,Herno,AW23,"Wool or fine animal hair->Recycled Wool, Synthetic->Acrylic, Polyester, Polyamide, Synthetic->Acetate, Wool or fine animal hair->Alpaca Wool, Polyester","Black, White, 9300 NERO",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/coats_images/21283518.jpg
18370349,long puffer coat,"long puffer coat from BALENCIAGA featuring black, padded design, high neck, front zip fastening, long sleeves, two side zip-fastening pockets and long length.","Women, Clothing, Coats, Oversized Coats",Woman,https://cdn-images.farfetch-contents.com/18/37/03/49/18370349_40350623_54.jpg,Balenciaga,AW23,"Polyester, Viscose","Black, 1000 - BLACK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/coats_images/18370349.jpg
18171564,KINTORE trench coat,"Khaki cotton KINTORE trench coat from MACKINTOSH featuring belted waist, notched lapels, long sleeves, two side slit pockets and mid-length.","Women, Clothing, Coats, Trench Coats & Raincoats",Woman,https://cdn-images.farfetch-contents.com/18/17/15/64/18171564_39391312_54.jpg,Mackintosh,AW23,Cotton,"Green, KHAKI",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/coats_images/18171564.jpg
20152731,drawstring-waist puffer jacket ,"drawstring-waist puffer jacket from ACNE STUDIOS featuring black, duck feather, padded design, logo print at the chest, funnel neck, classic hood, front zip fastening, drawstring waist, long sleeves and two side slit pockets.","Women, Clothing, Coats, Jackets, Parkas, Down Jackets",Woman,https://cdn-images.farfetch-contents.com/20/15/27/31/20152731_51297268_54.jpg,Acne Studios,AW23,"Nylon, Furs & Skins->Duck Feathers, Nylon","Black, 900-BLACK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/coats_images/20152731.jpg
20938919,asymmetric trench coat,"asymmetric trench coat from A.W.A.K.E. Mode featuring light green, layered details, classic collar, front button fastening, belted waist, long sleeves, storm flap and asymmetric hem.","Women, Clothing, Coats, Trench Coats & Raincoats",Woman,https://cdn-images.farfetch-contents.com/20/93/89/19/20938919_51067695_54.jpg,A.W.A.K.E. Mode,AW23,"Polyamide, Cotton","Green, Khaki",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/coats_images/20938919.jpg
19998964,contrasting-border wool cape,"contrasting-border wool cape from Johnstons of Elgin featuring medium grey, dark grey, wool, contrasting border, fringed edge, open front and handkerchief hem. We've partnered with Good On You — an independent agency that rates how brands perform in relation to their impact on the planet, people and animals, with a multi-criteria rating simplified to a five points scale. In order to be awarded our conscious label, larger brands need to score a minimum of four out of five ('Good'), while smaller brands must score at least three out of five ('It's a start'). This item comes from a brand rated four out of five ('Good') by Good on You. Please note, this is a brand-level rating and does not guarantee that this product is made with conscious materials.. Learn more about what makes a product Conscious on our Conscious Criteria page.","Women, Clothing, Coats, Capes",Woman,https://cdn-images.farfetch-contents.com/19/99/89/64/19998964_50861382_54.jpg,Johnstons of Elgin,AW23,Wool,"Grey, RU7369 - Grey",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/coats_images/19998964.jpg
21288763,Sharon single-breasted coat,"Sharon single-breasted coat from MARANT ÉTOILE featuring ecru, tonal stitching, shawl lapels, front button fastening, long sleeves, two front welt pockets, straight hem and mid-length.","Women, Clothing, Coats, Single Breasted Coats",Woman,https://cdn-images.farfetch-contents.com/21/28/87/63/21288763_51390005_54.jpg,MARANT ÉTOILE,AW23,"Synthetic->Acrylic, Natural (other)->Alpaca, Polyester, Virgin Wool, Wool","Neutrals, ECRU",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/coats_images/21288763.jpg
18995943,logo-patch double-breasted coat,"logo-patch double-breasted coat from Golden Goose featuring blue, virgin wool blend, notched lapels, double-breasted button fastening, embossed gold-tone buttons, logo patch at the sleeve, long sleeves and straight hem.","Women, Clothing, Coats, Double Breasted & Peacoats",Woman,https://cdn-images.farfetch-contents.com/18/99/59/43/18995943_41447137_54.jpg,Golden Goose,AW23,"Synthetic->Acetate, Polyamide, Viscose, Virgin Wool","Blue, 50486 DARK BLUE",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/coats_images/18995943.jpg
18768527,chest logo-patch trench coat,"chest logo-patch trench coat from COURRÈGES featuring logo patch at the chest, spread collar, front press-stud fastening, long sleeves, front zip fastening pockets, front flap pockets, jet black and cotton blend.","Women, Clothing, Coats, Trench Coats & Raincoats",Woman,https://cdn-images.farfetch-contents.com/18/76/85/27/18768527_42085083_54.jpg,Courrèges,AW23,"Cotton, Cupro, Elastane, Polyurethane","Black, 9999 BLACK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/coats_images/18768527.jpg
20874382,Sabine double-breasted houndstooth coat,"Sabine double-breasted houndstooth coat from MARANT ÉTOILE featuring cedar brown, cotton-wool blend, houndstooth pattern, mock neck, double-breasted button fastening, chest welt pocket, two front flap pockets, drop shoulder, long sleeves, buttoned cuffs, American rear vent, straight hem and mid-calf length.","Women, Clothing, Coats, Double Breasted & Peacoats",Woman,https://cdn-images.farfetch-contents.com/20/87/43/82/20874382_50829447_54.jpg,MARANT ÉTOILE,AW23,"Cotton, Wool, Viscose, Cupro","Brown, 50BW BROWN",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/coats_images/20874382.jpg
